"state_name","Date","race_grp","coverage","project"
"Kansas",2021-10-24,"All","74",1
"Kansas",2021-10-25,"All","74",1
"Kansas",2021-10-26,"All","74",1
"Kansas",2021-10-27,"All","74",1
"Kansas",2021-10-28,"All","74",1
"Kansas",2021-10-29,"All","74",1
"Kansas",2021-10-30,"All","74",1
"Kansas",2021-10-31,"All","74",1
"Kansas",2021-11-01,"All","74",1
"Kansas",2021-11-02,"All","74",1
"Kansas",2021-11-03,"All","74",1
"Kansas",2021-11-04,"All","75",1
"Kansas",2021-11-05,"All","75",1
"Kansas",2021-11-06,"All","75",1
"Kansas",2021-11-07,"All","75",1
"Kansas",2021-11-08,"All","75",1
"Kansas",2021-11-09,"All","75",1
"Kansas",2021-11-10,"All","75",1
"Kansas",2021-11-11,"All","75",1
"Kansas",2021-11-12,"All","75",1
"Kansas",2021-11-13,"All","75",1
"Kansas",2021-11-14,"All","75",1
"Kansas",2021-11-15,"All","75",1
"Kansas",2021-11-16,"All","76",1
"Kansas",2021-11-17,"All","76",1
"Kansas",2021-11-18,"All","76",1
"Kansas",2021-11-19,"All","76",1
"Kansas",2021-11-20,"All","76",1
"Kansas",2021-11-21,"All","76",1
"Kansas",2021-11-22,"All","76",1
"Kansas",2021-11-23,"All","76",1
"Kansas",2021-11-24,"All","76",1
"Kansas",2021-11-25,"All","76",1
"Kansas",2021-11-26,"All","76",1
"Kansas",2021-11-27,"All","76",1
"Kansas",2021-11-28,"All","77",1
"Kansas",2021-11-29,"All","77",1
"Kansas",2021-11-30,"All","77",1
"Kansas",2021-12-01,"All","77",1
"Kansas",2021-12-02,"All","77",1
"Kansas",2021-12-03,"All","77",1
"Kansas",2021-12-04,"All","77",1
"Kansas",2021-12-05,"All","77",1
"Kansas",2021-12-06,"All","77",1
"Kansas",2021-12-07,"All","77",1
"Kansas",2021-12-08,"All","77",1
"Kansas",2021-12-09,"All","77",1
"Kansas",2021-12-10,"All","77",1
"Kansas",2021-12-11,"All","78",1
"Kansas",2021-12-12,"All","78",1
"Kansas",2021-12-13,"All","78",1
"Kansas",2021-12-14,"All","78",1
"Kansas",2021-12-15,"All","78",1
"Kansas",2021-12-16,"All","78",1
"Kansas",2021-12-17,"All","78",1
"Kansas",2021-12-18,"All","78",1
"Kansas",2021-12-19,"All","78",1
"Kansas",2021-12-20,"All","78",1
"Kansas",2021-12-21,"All","78",1
"Kansas",2021-12-22,"All","78",1
"Kansas",2021-12-23,"All","78",1
"Kansas",2021-12-24,"All","78",1
"Kansas",2021-12-25,"All","79",1
"Kansas",2021-12-26,"All","79",1
"Kansas",2021-12-27,"All","79",1
"Kansas",2021-12-28,"All","79",1
"Kansas",2021-12-29,"All","79",1
"Kansas",2021-12-30,"All","79",1
"Kansas",2021-12-31,"All","79",1
"Kansas",2022-01-01,"All","79",1
"Kentucky",2021-03-01,"Asian","12",0
"Kentucky",2021-03-15,"Asian","18",0
"Kentucky",2021-03-29,"Asian","23",0
"Kentucky",2021-04-05,"Asian","26",0
"Kentucky",2021-04-12,"Asian","28",0
"Kentucky",2021-04-19,"Asian","30",0
"Kentucky",2021-04-26,"Asian","62",0
"Kentucky",2021-05-03,"Asian","64",0
"Kentucky",2021-05-10,"Asian","65",0
"Kentucky",2021-05-17,"Asian","67",0
"Kentucky",2021-05-24,"Asian","70",0
"Kentucky",2021-06-07,"Asian","73",0
"Kentucky",2021-06-14,"Asian","74",0
"Kentucky",2021-06-21,"Asian","76",0
"Kentucky",2021-06-28,"Asian","77",0
"Kentucky",2021-07-06,"Asian","78",0
"Kentucky",2021-07-19,"Asian","79",0
"Kentucky",2021-08-02,"Asian","81",0
"Kentucky",2021-08-16,"Asian","85",0
"Kentucky",2021-09-07,"Asian","90%+",0
"Kentucky",2021-09-20,"Asian","90%+",0
"Kentucky",2021-03-01,"Black","90%+",0
"Kentucky",2021-03-15,"Black","18",0
"Kentucky",2021-03-29,"Black","24",0
"Kentucky",2021-04-05,"Black","26",0
"Kentucky",2021-04-12,"Black","29",0
"Kentucky",2021-04-19,"Black","31",0
"Kentucky",2021-04-26,"Black","38",0
"Kentucky",2021-05-03,"Black","39",0
"Kentucky",2021-05-10,"Black","40",0
"Kentucky",2021-05-17,"Black","41",0
"Kentucky",2021-05-24,"Black","43",0
"Kentucky",2021-06-07,"Black","44",0
"Kentucky",2021-06-14,"Black","45",0
"Kentucky",2021-06-21,"Black","46",0
"Kentucky",2021-06-28,"Black","47",0
"Kentucky",2021-07-06,"Black","47",0
"Kentucky",2021-07-19,"Black","56",0
"Kentucky",2021-08-02,"Black","58",0
"Kentucky",2021-08-16,"Black","60",0
"Kentucky",2021-09-07,"Black","65",0
"Kentucky",2021-09-20,"Black","66",0
"Kentucky",2021-03-01,"Hispanic","NR",0
"Kentucky",2021-03-15,"Hispanic","NR",0
"Kentucky",2021-03-29,"Hispanic","NR",0
"Kentucky",2021-04-05,"Hispanic","NR",0
"Kentucky",2021-04-12,"Hispanic","NR",0
"Kentucky",2021-04-19,"Hispanic","NR",0
"Kentucky",2021-04-26,"Hispanic","NR",0
"Kentucky",2021-05-03,"Hispanic","NR",0
"Kentucky",2021-05-10,"Hispanic","NR",0
"Kentucky",2021-05-17,"Hispanic","NR",0
"Kentucky",2021-05-24,"Hispanic","NR",0
"Kentucky",2021-06-07,"Hispanic","NR",0
"Kentucky",2021-06-14,"Hispanic","NR",0
"Kentucky",2021-06-21,"Hispanic","NR",0
"Kentucky",2021-06-28,"Hispanic","NR",0
"Kentucky",2021-07-06,"Hispanic","NR",0
"Kentucky",2021-07-19,"Hispanic","NR",0
"Kentucky",2021-08-02,"Hispanic","NR",0
"Kentucky",2021-08-16,"Hispanic","NR",0
"Kentucky",2021-09-07,"Hispanic","NR",0
"Kentucky",2021-09-20,"Hispanic","NR",0
"Kentucky",2021-03-01,"White","20",0
"Kentucky",2021-03-15,"White","28",0
"Kentucky",2021-03-29,"White","37",0
"Kentucky",2021-04-05,"White","41",0
"Kentucky",2021-04-12,"White","44",0
"Kentucky",2021-04-19,"White","47",0
"Kentucky",2021-04-26,"White","48",0
"Kentucky",2021-05-03,"White","49",0
"Kentucky",2021-05-10,"White","51",0
"Kentucky",2021-05-17,"White","52",0
"Kentucky",2021-05-24,"White","54",0
"Kentucky",2021-06-07,"White","56",0
"Kentucky",2021-06-14,"White","57",0
"Kentucky",2021-06-21,"White","58",0
"Kentucky",2021-06-28,"White","59",0
"Kentucky",2021-07-06,"White","59",0
"Kentucky",2021-07-19,"White","60",0
"Kentucky",2021-08-02,"White","61",0
"Kentucky",2021-08-16,"White","64",0
"Kentucky",2021-09-07,"White","68",0
"Kentucky",2021-09-20,"White","70",0
"Kentucky",2021-09-21,"Asian","90%+",1
"Kentucky",2021-09-21,"Black","66",1
"Kentucky",2021-09-21,"Hispanic","NR",1
"Kentucky",2021-09-21,"White","70",1
"Kentucky",2021-09-22,"Asian","90%+",1
"Kentucky",2021-09-22,"Black","66",1
"Kentucky",2021-09-22,"Hispanic","NR",1
"Kentucky",2021-09-22,"White","70",1
"Kentucky",2021-09-23,"Asian","90%+",1
"Kentucky",2021-09-23,"Black","67",1
"Kentucky",2021-09-23,"Hispanic","NR",1
"Kentucky",2021-09-23,"White","70",1
"Kentucky",2021-09-24,"Asian","90%+",1
"Kentucky",2021-09-24,"Black","67",1
"Kentucky",2021-09-24,"Hispanic","NR",1
"Kentucky",2021-09-24,"White","70",1
"Kentucky",2021-09-25,"Asian","90%+",1
"Kentucky",2021-09-25,"Black","67",1
"Kentucky",2021-09-25,"Hispanic","NR",1
"Kentucky",2021-09-25,"White","70",1
"Kentucky",2021-09-26,"Asian","90%+",1
"Kentucky",2021-09-26,"Black","67",1
"Kentucky",2021-09-26,"Hispanic","NR",1
"Kentucky",2021-09-26,"White","71",1
"Kentucky",2021-09-27,"Asian","90%+",1
"Kentucky",2021-09-27,"Black","67",1
"Kentucky",2021-09-27,"Hispanic","NR",1
"Kentucky",2021-09-27,"White","71",1
"Kentucky",2021-09-28,"Asian","90%+",1
"Kentucky",2021-09-28,"Black","67",1
"Kentucky",2021-09-28,"Hispanic","NR",1
"Kentucky",2021-09-28,"White","71",1
"Kentucky",2021-09-29,"Asian","90%+",1
"Kentucky",2021-09-29,"Black","68",1
"Kentucky",2021-09-29,"Hispanic","NR",1
"Kentucky",2021-09-29,"White","71",1
"Kentucky",2021-09-30,"Asian","90%+",1
"Kentucky",2021-09-30,"Black","68",1
"Kentucky",2021-09-30,"Hispanic","NR",1
"Kentucky",2021-09-30,"White","71",1
"Kentucky",2021-10-01,"Asian","90%+",1
"Kentucky",2021-10-01,"Black","68",1
"Kentucky",2021-10-01,"Hispanic","NR",1
"Kentucky",2021-10-01,"White","71",1
"Kentucky",2021-10-02,"Asian","90%+",1
"Kentucky",2021-10-02,"Black","68",1
"Kentucky",2021-10-02,"Hispanic","NR",1
"Kentucky",2021-10-02,"White","71",1
"Kentucky",2021-10-03,"Asian","90%+",1
"Kentucky",2021-10-03,"Black","68",1
"Kentucky",2021-10-03,"Hispanic","NR",1
"Kentucky",2021-10-03,"White","72",1
"Kentucky",2021-10-04,"Asian","90%+",1
"Kentucky",2021-10-04,"Black","68",1
"Kentucky",2021-10-04,"Hispanic","NR",1
"Kentucky",2021-10-04,"White","72",1
"Kentucky",2021-10-05,"Asian","90%+",1
"Kentucky",2021-10-05,"Black","68",1
"Kentucky",2021-10-05,"Hispanic","NR",1
"Kentucky",2021-10-05,"White","72",1
"Kentucky",2021-10-06,"Asian","90%+",1
"Kentucky",2021-10-06,"Black","68",1
"Kentucky",2021-10-06,"Hispanic","NR",1
"Kentucky",2021-10-06,"White","72",1
"Kentucky",2021-10-07,"Asian","90%+",1
"Kentucky",2021-10-07,"Black","69",1
"Kentucky",2021-10-07,"Hispanic","NR",1
"Kentucky",2021-10-07,"White","72",1
"Kentucky",2021-10-08,"Asian","90%+",1
"Kentucky",2021-10-08,"Black","69",1
"Kentucky",2021-10-08,"Hispanic","NR",1
"Kentucky",2021-10-08,"White","72",1
"Kentucky",2021-10-09,"Asian","90%+",1
"Kentucky",2021-10-09,"Black","69",1
"Kentucky",2021-10-09,"Hispanic","NR",1
"Kentucky",2021-10-09,"White","72",1
"Kentucky",2021-10-10,"Asian","90%+",1
"Kentucky",2021-10-10,"Black","69",1
"Kentucky",2021-10-10,"Hispanic","NR",1
"Kentucky",2021-10-10,"White","72",1
"Kentucky",2021-10-11,"Asian","90%+",1
"Kentucky",2021-10-11,"Black","69",1
"Kentucky",2021-10-11,"Hispanic","NR",1
"Kentucky",2021-10-11,"White","73",1
"Kentucky",2021-10-12,"Asian","90%+",1
"Kentucky",2021-10-12,"Black","69",1
"Kentucky",2021-10-12,"Hispanic","NR",1
"Kentucky",2021-10-12,"White","73",1
"Kentucky",2021-10-13,"Asian","90%+",1
"Kentucky",2021-10-13,"Black","69",1
"Kentucky",2021-10-13,"Hispanic","NR",1
"Kentucky",2021-10-13,"White","73",1
"Kentucky",2021-10-14,"Asian","90%+",1
"Kentucky",2021-10-14,"Black","70",1
"Kentucky",2021-10-14,"Hispanic","NR",1
"Kentucky",2021-10-14,"White","73",1
"Kentucky",2021-10-15,"Asian","90%+",1
"Kentucky",2021-10-15,"Black","70",1
"Kentucky",2021-10-15,"Hispanic","NR",1
"Kentucky",2021-10-15,"White","73",1
"Kentucky",2021-10-16,"Asian","90%+",1
"Kentucky",2021-10-16,"Black","70",1
"Kentucky",2021-10-16,"Hispanic","NR",1
"Kentucky",2021-10-16,"White","73",1
"Kentucky",2021-10-17,"Asian","90%+",1
"Kentucky",2021-10-17,"Black","70",1
"Kentucky",2021-10-17,"Hispanic","NR",1
"Kentucky",2021-10-17,"White","73",1
"Kentucky",2021-10-18,"Asian","90%+",1
"Kentucky",2021-10-18,"Black","70",1
"Kentucky",2021-10-18,"Hispanic","NR",1
"Kentucky",2021-10-18,"White","73",1
"Kentucky",2021-10-19,"Asian","90%+",1
"Kentucky",2021-10-19,"Black","70",1
"Kentucky",2021-10-19,"Hispanic","NR",1
"Kentucky",2021-10-19,"White","74",1
"Kentucky",2021-10-20,"Asian","90%+",1
"Kentucky",2021-10-20,"Black","70",1
"Kentucky",2021-10-20,"Hispanic","NR",1
"Kentucky",2021-10-20,"White","74",1
"Kentucky",2021-10-21,"Asian","90%+",1
"Kentucky",2021-10-21,"Black","71",1
"Kentucky",2021-10-21,"Hispanic","NR",1
"Kentucky",2021-10-21,"White","74",1
"Kentucky",2021-10-22,"Asian","90%+",1
"Kentucky",2021-10-22,"Black","71",1
"Kentucky",2021-10-22,"Hispanic","NR",1
"Kentucky",2021-10-22,"White","74",1
"Kentucky",2021-10-23,"Asian","90%+",1
"Kentucky",2021-10-23,"Black","71",1
"Kentucky",2021-10-23,"Hispanic","NR",1
"Kentucky",2021-10-23,"White","74",1
"Kentucky",2021-10-24,"Asian","90%+",1
"Kentucky",2021-10-24,"Black","71",1
"Kentucky",2021-10-24,"Hispanic","NR",1
"Kentucky",2021-10-24,"White","74",1
"Kentucky",2021-10-25,"Asian","90%+",1
"Kentucky",2021-10-25,"Black","71",1
"Kentucky",2021-10-25,"Hispanic","NR",1
"Kentucky",2021-10-25,"White","74",1
"Kentucky",2021-10-26,"Asian","90%+",1
"Kentucky",2021-10-26,"Black","71",1
"Kentucky",2021-10-26,"Hispanic","NR",1
"Kentucky",2021-10-26,"White","74",1
"Kentucky",2021-10-27,"Asian","90%+",1
"Kentucky",2021-10-27,"Black","71",1
"Kentucky",2021-10-27,"Hispanic","NR",1
"Kentucky",2021-10-27,"White","74",1
"Kentucky",2021-10-28,"Asian","90%+",1
"Kentucky",2021-10-28,"Black","71",1
"Kentucky",2021-10-28,"Hispanic","NR",1
"Kentucky",2021-10-28,"White","75",1
"Kentucky",2021-10-29,"Asian","90%+",1
"Kentucky",2021-10-29,"Black","72",1
"Kentucky",2021-10-29,"Hispanic","NR",1
"Kentucky",2021-10-29,"White","75",1
"Kentucky",2021-10-30,"Asian","90%+",1
"Kentucky",2021-10-30,"Black","72",1
"Kentucky",2021-10-30,"Hispanic","NR",1
"Kentucky",2021-10-30,"White","75",1
"Kentucky",2021-10-31,"Asian","90%+",1
"Kentucky",2021-10-31,"Black","72",1
"Kentucky",2021-10-31,"Hispanic","NR",1
"Kentucky",2021-10-31,"White","75",1
"Kentucky",2021-11-01,"Asian","90%+",1
"Kentucky",2021-11-01,"Black","72",1
"Kentucky",2021-11-01,"Hispanic","NR",1
"Kentucky",2021-11-01,"White","75",1
"Kentucky",2021-11-02,"Asian","90%+",1
"Kentucky",2021-11-02,"Black","72",1
"Kentucky",2021-11-02,"Hispanic","NR",1
"Kentucky",2021-11-02,"White","75",1
"Kentucky",2021-11-03,"Asian","90%+",1
"Kentucky",2021-11-03,"Black","72",1
"Kentucky",2021-11-03,"Hispanic","NR",1
"Kentucky",2021-11-03,"White","75",1
"Kentucky",2021-11-04,"Asian","90%+",1
"Kentucky",2021-11-04,"Black","72",1
"Kentucky",2021-11-04,"Hispanic","NR",1
"Kentucky",2021-11-04,"White","75",1
"Kentucky",2021-11-05,"Asian","90%+",1
"Kentucky",2021-11-05,"Black","72",1
"Kentucky",2021-11-05,"Hispanic","NR",1
"Kentucky",2021-11-05,"White","76",1
"Kentucky",2021-11-06,"Asian","90%+",1
"Kentucky",2021-11-06,"Black","73",1
"Kentucky",2021-11-06,"Hispanic","NR",1
"Kentucky",2021-11-06,"White","76",1
"Kentucky",2021-11-07,"Asian","90%+",1
"Kentucky",2021-11-07,"Black","73",1
"Kentucky",2021-11-07,"Hispanic","NR",1
"Kentucky",2021-11-07,"White","76",1
"Kentucky",2021-11-08,"Asian","90%+",1
"Kentucky",2021-11-08,"Black","73",1
"Kentucky",2021-11-08,"Hispanic","NR",1
"Kentucky",2021-11-08,"White","76",1
"Kentucky",2021-11-09,"Asian","90%+",1
"Kentucky",2021-11-09,"Black","73",1
"Kentucky",2021-11-09,"Hispanic","NR",1
"Kentucky",2021-11-09,"White","76",1
"Kentucky",2021-11-10,"Asian","90%+",1
"Kentucky",2021-11-10,"Black","73",1
"Kentucky",2021-11-10,"Hispanic","NR",1
"Kentucky",2021-11-10,"White","76",1
"Kentucky",2021-11-11,"Asian","90%+",1
"Kentucky",2021-11-11,"Black","73",1
"Kentucky",2021-11-11,"Hispanic","NR",1
"Kentucky",2021-11-11,"White","76",1
"Kentucky",2021-11-12,"Asian","90%+",1
"Kentucky",2021-11-12,"Black","73",1
"Kentucky",2021-11-12,"Hispanic","NR",1
"Kentucky",2021-11-12,"White","76",1
"Kentucky",2021-11-13,"Asian","90%+",1
"Kentucky",2021-11-13,"Black","73",1
"Kentucky",2021-11-13,"Hispanic","NR",1
"Kentucky",2021-11-13,"White","76",1
"Kentucky",2021-11-14,"Asian","90%+",1
"Kentucky",2021-11-14,"Black","73",1
"Kentucky",2021-11-14,"Hispanic","NR",1
"Kentucky",2021-11-14,"White","76",1
"Kentucky",2021-11-15,"Asian","90%+",1
"Kentucky",2021-11-15,"Black","74",1
"Kentucky",2021-11-15,"Hispanic","NR",1
"Kentucky",2021-11-15,"White","77",1
"Kentucky",2021-11-16,"Asian","90%+",1
"Kentucky",2021-11-16,"Black","74",1
"Kentucky",2021-11-16,"Hispanic","NR",1
"Kentucky",2021-11-16,"White","77",1
"Kentucky",2021-11-17,"Asian","90%+",1
"Kentucky",2021-11-17,"Black","74",1
"Kentucky",2021-11-17,"Hispanic","NR",1
"Kentucky",2021-11-17,"White","77",1
"Kentucky",2021-11-18,"Asian","90%+",1
"Kentucky",2021-11-18,"Black","74",1
"Kentucky",2021-11-18,"Hispanic","NR",1
"Kentucky",2021-11-18,"White","77",1
"Kentucky",2021-11-19,"Asian","90%+",1
"Kentucky",2021-11-19,"Black","74",1
"Kentucky",2021-11-19,"Hispanic","NR",1
"Kentucky",2021-11-19,"White","77",1
"Kentucky",2021-11-20,"Asian","90%+",1
"Kentucky",2021-11-20,"Black","74",1
"Kentucky",2021-11-20,"Hispanic","NR",1
"Kentucky",2021-11-20,"White","77",1
"Kentucky",2021-11-21,"Asian","90%+",1
"Kentucky",2021-11-21,"Black","74",1
"Kentucky",2021-11-21,"Hispanic","NR",1
"Kentucky",2021-11-21,"White","77",1
"Kentucky",2021-11-22,"Asian","90%+",1
"Kentucky",2021-11-22,"Black","74",1
"Kentucky",2021-11-22,"Hispanic","NR",1
"Kentucky",2021-11-22,"White","77",1
"Kentucky",2021-11-23,"Asian","90%+",1
"Kentucky",2021-11-23,"Black","75",1
"Kentucky",2021-11-23,"Hispanic","NR",1
"Kentucky",2021-11-23,"White","77",1
"Kentucky",2021-11-24,"Asian","90%+",1
"Kentucky",2021-11-24,"Black","75",1
"Kentucky",2021-11-24,"Hispanic","NR",1
"Kentucky",2021-11-24,"White","78",1
"Kentucky",2021-11-25,"Asian","90%+",1
"Kentucky",2021-11-25,"Black","75",1
"Kentucky",2021-11-25,"Hispanic","NR",1
"Kentucky",2021-11-25,"White","78",1
"Kentucky",2021-11-26,"Asian","90%+",1
"Kentucky",2021-11-26,"Black","75",1
"Kentucky",2021-11-26,"Hispanic","NR",1
"Kentucky",2021-11-26,"White","78",1
"Kentucky",2021-11-27,"Asian","90%+",1
"Kentucky",2021-11-27,"Black","75",1
"Kentucky",2021-11-27,"Hispanic","NR",1
"Kentucky",2021-11-27,"White","78",1
"Kentucky",2021-11-28,"Asian","90%+",1
"Kentucky",2021-11-28,"Black","75",1
"Kentucky",2021-11-28,"Hispanic","NR",1
"Kentucky",2021-11-28,"White","78",1
"Kentucky",2021-11-29,"Asian","90%+",1
"Kentucky",2021-11-29,"Black","75",1
"Kentucky",2021-11-29,"Hispanic","NR",1
"Kentucky",2021-11-29,"White","78",1
"Kentucky",2021-11-30,"Asian","90%+",1
"Kentucky",2021-11-30,"Black","75",1
"Kentucky",2021-11-30,"Hispanic","NR",1
"Kentucky",2021-11-30,"White","78",1
"Kentucky",2021-12-01,"Asian","90%+",1
"Kentucky",2021-12-01,"Black","75",1
"Kentucky",2021-12-01,"Hispanic","NR",1
"Kentucky",2021-12-01,"White","78",1
"Kentucky",2021-12-02,"Asian","90%+",1
"Kentucky",2021-12-02,"Black","76",1
"Kentucky",2021-12-02,"Hispanic","NR",1
"Kentucky",2021-12-02,"White","78",1
"Kentucky",2021-12-03,"Asian","90%+",1
"Kentucky",2021-12-03,"Black","76",1
"Kentucky",2021-12-03,"Hispanic","NR",1
"Kentucky",2021-12-03,"White","78",1
"Kentucky",2021-12-04,"Asian","90%+",1
"Kentucky",2021-12-04,"Black","76",1
"Kentucky",2021-12-04,"Hispanic","NR",1
"Kentucky",2021-12-04,"White","79",1
"Kentucky",2021-12-05,"Asian","90%+",1
"Kentucky",2021-12-05,"Black","76",1
"Kentucky",2021-12-05,"Hispanic","NR",1
"Kentucky",2021-12-05,"White","79",1
"Kentucky",2021-12-06,"Asian","90%+",1
"Kentucky",2021-12-06,"Black","76",1
"Kentucky",2021-12-06,"Hispanic","NR",1
"Kentucky",2021-12-06,"White","79",1
"Kentucky",2021-12-07,"Asian","90%+",1
"Kentucky",2021-12-07,"Black","76",1
"Kentucky",2021-12-07,"Hispanic","NR",1
"Kentucky",2021-12-07,"White","79",1
"Kentucky",2021-12-08,"Asian","90%+",1
"Kentucky",2021-12-08,"Black","76",1
"Kentucky",2021-12-08,"Hispanic","NR",1
"Kentucky",2021-12-08,"White","79",1
"Kentucky",2021-12-09,"Asian","90%+",1
"Kentucky",2021-12-09,"Black","76",1
"Kentucky",2021-12-09,"Hispanic","NR",1
"Kentucky",2021-12-09,"White","79",1
"Kentucky",2021-12-10,"Asian","90%+",1
"Kentucky",2021-12-10,"Black","76",1
"Kentucky",2021-12-10,"Hispanic","NR",1
"Kentucky",2021-12-10,"White","79",1
"Kentucky",2021-12-11,"Asian","90%+",1
"Kentucky",2021-12-11,"Black","76",1
"Kentucky",2021-12-11,"Hispanic","NR",1
"Kentucky",2021-12-11,"White","79",1
"Kentucky",2021-12-12,"Asian","90%+",1
"Kentucky",2021-12-12,"Black","77",1
"Kentucky",2021-12-12,"Hispanic","NR",1
"Kentucky",2021-12-12,"White","79",1
"Kentucky",2021-12-13,"Asian","90%+",1
"Kentucky",2021-12-13,"Black","77",1
"Kentucky",2021-12-13,"Hispanic","NR",1
"Kentucky",2021-12-13,"White","79",1
"Kentucky",2021-12-14,"Asian","90%+",1
"Kentucky",2021-12-14,"Black","77",1
"Kentucky",2021-12-14,"Hispanic","NR",1
"Kentucky",2021-12-14,"White","80",1
"Kentucky",2021-12-15,"Asian","90%+",1
"Kentucky",2021-12-15,"Black","77",1
"Kentucky",2021-12-15,"Hispanic","NR",1
"Kentucky",2021-12-15,"White","80",1
"Kentucky",2021-12-16,"Asian","90%+",1
"Kentucky",2021-12-16,"Black","77",1
"Kentucky",2021-12-16,"Hispanic","NR",1
"Kentucky",2021-12-16,"White","80",1
"Kentucky",2021-12-17,"Asian","90%+",1
"Kentucky",2021-12-17,"Black","77",1
"Kentucky",2021-12-17,"Hispanic","NR",1
"Kentucky",2021-12-17,"White","80",1
"Kentucky",2021-12-18,"Asian","90%+",1
"Kentucky",2021-12-18,"Black","77",1
"Kentucky",2021-12-18,"Hispanic","NR",1
"Kentucky",2021-12-18,"White","80",1
"Kentucky",2021-12-19,"Asian","90%+",1
"Kentucky",2021-12-19,"Black","77",1
"Kentucky",2021-12-19,"Hispanic","NR",1
"Kentucky",2021-12-19,"White","80",1
"Kentucky",2021-12-20,"Asian","90%+",1
"Kentucky",2021-12-20,"Black","77",1
"Kentucky",2021-12-20,"Hispanic","NR",1
"Kentucky",2021-12-20,"White","80",1
"Kentucky",2021-12-21,"Asian","90%+",1
"Kentucky",2021-12-21,"Black","77",1
"Kentucky",2021-12-21,"Hispanic","NR",1
"Kentucky",2021-12-21,"White","80",1
"Kentucky",2021-12-22,"Asian","90%+",1
"Kentucky",2021-12-22,"Black","78",1
"Kentucky",2021-12-22,"Hispanic","NR",1
"Kentucky",2021-12-22,"White","80",1
"Kentucky",2021-12-23,"Asian","90%+",1
"Kentucky",2021-12-23,"Black","78",1
"Kentucky",2021-12-23,"Hispanic","NR",1
"Kentucky",2021-12-23,"White","80",1
"Kentucky",2021-12-24,"Asian","90%+",1
"Kentucky",2021-12-24,"Black","78",1
"Kentucky",2021-12-24,"Hispanic","NR",1
"Kentucky",2021-12-24,"White","80",1
"Kentucky",2021-12-25,"Asian","90%+",1
"Kentucky",2021-12-25,"Black","78",1
"Kentucky",2021-12-25,"Hispanic","NR",1
"Kentucky",2021-12-25,"White","80",1
"Kentucky",2021-12-26,"Asian","90%+",1
"Kentucky",2021-12-26,"Black","78",1
"Kentucky",2021-12-26,"Hispanic","NR",1
"Kentucky",2021-12-26,"White","81",1
"Kentucky",2021-12-27,"Asian","90%+",1
"Kentucky",2021-12-27,"Black","78",1
"Kentucky",2021-12-27,"Hispanic","NR",1
"Kentucky",2021-12-27,"White","81",1
"Kentucky",2021-12-28,"Asian","90%+",1
"Kentucky",2021-12-28,"Black","78",1
"Kentucky",2021-12-28,"Hispanic","NR",1
"Kentucky",2021-12-28,"White","81",1
"Kentucky",2021-12-29,"Asian","90%+",1
"Kentucky",2021-12-29,"Black","78",1
"Kentucky",2021-12-29,"Hispanic","NR",1
"Kentucky",2021-12-29,"White","81",1
"Kentucky",2021-12-30,"Asian","90%+",1
"Kentucky",2021-12-30,"Black","78",1
"Kentucky",2021-12-30,"Hispanic","NR",1
"Kentucky",2021-12-30,"White","81",1
"Kentucky",2021-12-31,"Asian","90%+",1
"Kentucky",2021-12-31,"Black","78",1
"Kentucky",2021-12-31,"Hispanic","NR",1
"Kentucky",2021-12-31,"White","81",1
"Kentucky",2022-01-01,"Asian","90%+",1
"Kentucky",2022-01-01,"Black","79",1
"Kentucky",2022-01-01,"Hispanic","NR",1
"Kentucky",2022-01-01,"White","81",1
"Kentucky",2021-03-01,"All","19",0
"Kentucky",2021-03-15,"All","27",0
"Kentucky",2021-03-29,"All","36",0
"Kentucky",2021-04-05,"All","39",0
"Kentucky",2021-04-12,"All","43",0
"Kentucky",2021-04-19,"All","46",0
"Kentucky",2021-04-26,"All","47",0
"Kentucky",2021-05-03,"All","49",0
"Kentucky",2021-05-10,"All","50",0
"Kentucky",2021-05-17,"All","51",0
"Kentucky",2021-05-24,"All","53",0
"Kentucky",2021-06-07,"All","55",0
"Kentucky",2021-06-14,"All","56",0
"Kentucky",2021-06-21,"All","57",0
"Kentucky",2021-06-28,"All","58",0
"Kentucky",2021-07-06,"All","58",0
"Kentucky",2021-07-19,"All","60",0
"Kentucky",2021-08-02,"All","62",0
"Kentucky",2021-08-16,"All","64",0
"Kentucky",2021-09-07,"All","68",0
"Kentucky",2021-09-20,"All","70",0
"Kentucky",2021-09-21,"All","70",1
"Kentucky",2021-09-22,"All","70",1
"Kentucky",2021-09-23,"All","70",1
"Kentucky",2021-09-24,"All","70",1
"Kentucky",2021-09-25,"All","71",1
"Kentucky",2021-09-26,"All","71",1
"Kentucky",2021-09-27,"All","71",1
"Kentucky",2021-09-28,"All","71",1
"Kentucky",2021-09-29,"All","71",1
"Kentucky",2021-09-30,"All","71",1
"Kentucky",2021-10-01,"All","71",1
"Kentucky",2021-10-02,"All","72",1
"Kentucky",2021-10-03,"All","72",1
"Kentucky",2021-10-04,"All","72",1
"Kentucky",2021-10-05,"All","72",1
"Kentucky",2021-10-06,"All","72",1
"Kentucky",2021-10-07,"All","72",1
"Kentucky",2021-10-08,"All","72",1
"Kentucky",2021-10-09,"All","72",1
"Kentucky",2021-10-10,"All","73",1
"Kentucky",2021-10-11,"All","73",1
"Kentucky",2021-10-12,"All","73",1
"Kentucky",2021-10-13,"All","73",1
"Kentucky",2021-10-14,"All","73",1
